Age,Sex,Social_Media_Hours,Exercise_Hours,Sleep_Hours,Screen_Time_Hours,Survey_Stress_Score,Wearable_Stress_Score,Support_System,Academic_Performance
17,M,2.8,0.877336383,5.393071301,9.221886125,4,0.49119882,Low,Average
16,M,9.5,0.24417095,8.312172323,10.54877717,2,0.632932569,Moderate,Poor
16,M,8.4,0.03429803,7.282667918,5.872295796,3,0.037102245,Moderate,Average
15,M,7.2,1.2823516,6.680686978,3.146632061,3,0.898188513,High,Good
18,M,0.8,1.231012783,8.85870416,10.42454204,5,0.958481365,High,Average
18,M,1.1,2.965169636,5.460971555,6.981684157,5,0.417306816,Moderate,Average
14,F,4.9,1.409406227,9.299055824,3.273760325,2,0.412628903,High,Excellent
16,F,1.6,0.769255109,7.366292412,3.153125222,3,0.878559921,High,Poor
15,M,9.8,2.673688323,7.655049276,3.59242394,3,0.429311798,Moderate,Excellent
17,F,1.6,1.473203849,9.250353785,9.509732597,5,0.856189935,Low,Excellent
16,F,4.9,1.797526906,8.905496127,9.108566735,3,0.028336944,High,Excellent
15,F,3.6,0.287006131,7.609372413,4.038186802,5,0.489650609,High,Excellent
15,F,6.4,1.148749222,8.519126223,10.46923418,1,0.952429045,Low,Excellent
13,F,1.3,2.832671023,6.599916941,4.812947955,3,0.252804659,Low,Poor
17,F,4.3,1.768516153,7.284266521,9.929855833,4,0.26615482,High,Poor
13,M,2.7,1.033505565,4.37242082,6.888059077,2,0.630122989,High,Poor
14,F,8.9,1.877001542,4.539147508,9.315486825,5,0.926190883,Low,Excellent
13,F,0.4,2.731233269,8.976552425,5.813876631,3,0.198742241,High,Poor
13,F,9.1,0.821971801,4.358029934,5.471405971,3,0.921651026,Low,Excellent
16,F,8.3,1.515350155,5.016394754,10.41359599,5,0.663003744,Low,Poor
18,M,3.0,2.876071962,8.774995954,2.353022545,4,0.993047314,High,Poor
15,M,7.9,0.51718843,4.006875704,11.74736947,3,0.736458846,High,Poor
17,M,0.3,2.158991777,5.694425973,8.481795583,1,0.667800541,Low,Poor
13,M,9.7,1.843443025,7.504231947,6.324833882,2,0.814903172,High,Average
17,F,5.3,2.039025393,7.572699589,8.280545312,5,0.175140319,Low,Poor
18,M,3.0,1.053658892,8.662917449,3.227409465,3,0.945985613,Moderate,Poor
18,M,3.6,0.94163812,7.035557527,7.140524553,2,0.165595509,Moderate,Average
13,M,0.7,2.052629012,7.056411217,11.85095523,5,0.02567037,Low,Good
14,M,9.9,0.646629855,8.351863453,4.352694378,5,0.697856841,Low,Good
13,F,0.4,1.258964235,6.99174678,9.22278099,5,0.184595426,High,Average
16,M,6.5,0.564523938,7.650946519,6.349713758,4,0.75875318,Low,Good
15,F,4.4,0.024914523,9.38664441,8.524581485,1,0.795038978,Low,Poor
14,M,9.5,2.91017208,6.408706046,4.048872287,5,0.236699241,High,Excellent
13,F,2.5,1.295108936,6.310750426,6.704649826,4,0.086720331,High,Excellent
17,F,5.3,2.908048843,4.021293951,11.80092714,5,0.500820966,Moderate,Poor
14,M,4.8,0.420970559,7.680557569,3.95287151,5,0.890218511,Low,Poor
14,M,7.0,1.762100338,4.178631444,8.364450278,4,0.847291101,Low,Good
13,M,0.7,0.602922098,7.024890938,7.755977488,1,0.117082457,Moderate,Average
14,M,1.9,2.370222381,8.825402734,7.650515863,2,0.964783265,Low,Excellent
17,F,2.1,2.351108966,7.299526423,8.151232897,3,0.263949195,High,Poor
18,F,7.4,0.337821447,5.617816991,7.022379737,5,0.349391177,Low,Average
14,M,1.9,2.736193359,8.717010529,2.169307503,1,0.149050243,High,Average
18,M,5.7,0.583888942,5.618302024,11.00096811,3,0.377802966,Low,Poor
17,F,2.2,1.838932025,8.398190686,10.26978827,5,0.635641106,Moderate,Average
13,M,8.6,2.95690086,7.661550731,3.741676809,3,0.50607826,High,Excellent
15,F,9.4,2.647189604,5.01997778,6.132731774,4,0.827539485,High,Excellent
14,M,5.2,2.869691786,9.430803249,9.705489807,1,0.641300811,Moderate,Average
15,F,3.5,1.027796314,5.203862098,11.80062315,1,0.263544471,High,Poor
17,F,2.3,0.316726927,9.937522445,11.51137046,2,0.557438032,Moderate,Average
14,F,0.5,0.56504062,4.043862932,10.993592,2,0.064191126,Low,Good
18,F,2.7,1.501484685,5.580900263,3.583738973,3,0.580790561,Moderate,Poor
16,F,6.5,2.379689035,5.199161784,11.14475106,4,0.38966383,Low,Poor
15,M,5.3,0.450460933,4.083960461,10.78444913,3,0.098398492,High,Poor
14,F,9.4,1.979194597,8.394207401,5.769499112,5,0.307463953,High,Excellent
15,M,4.0,0.970732812,8.160554813,5.945225945,1,0.898086993,Moderate,Poor
14,F,6.9,1.023606217,8.754105786,6.59908922,3,0.586037947,Low,Poor
13,F,4.9,1.98575319,5.540191279,8.56175631,3,0.903264849,Moderate,Excellent
18,M,5.1,1.400998259,6.666011002,4.60835616,1,0.410803987,High,Excellent
15,M,2.7,2.436099879,7.95468113,2.229484294,1,0.978908599,High,Excellent
16,M,4.5,0.467755529,6.638611023,3.412295246,2,0.360019053,Low,Poor
16,M,4.7,2.369844809,8.183954622,6.401159076,2,0.756804615,Low,Poor
17,F,7.1,0.192705744,7.803840451,4.820025694,1,0.305403083,High,Excellent
14,M,9.4,0.582161641,4.687886818,9.64516561,3,0.105990548,High,Excellent
15,F,3.3,1.968449144,8.686258726,3.066900705,5,0.833056597,Low,Good
17,M,0.4,2.56477697,8.324058155,11.17465226,3,0.762581527,Moderate,Excellent
15,M,5.0,0.758038883,7.935006326,10.9532718,5,0.820629034,Moderate,Average
14,F,5.4,0.981574817,4.930561638,11.08756817,1,0.299694532,Low,Good
16,F,1.7,1.611362245,5.607978693,9.396099986,5,0.703661626,Low,Excellent
13,M,7.6,0.634718419,6.35906219,3.069999715,2,0.219922848,Low,Excellent
16,F,9.8,2.433468785,5.67957773,6.381375714,1,0.011311536,High,Excellent
17,F,9.5,2.320909935,5.366861744,3.314053718,4,0.866488776,Moderate,Excellent
18,F,2.0,0.435875136,8.832146021,11.87699193,5,0.523525487,Low,Average
13,F,8.8,1.391489195,7.829393478,5.330384234,5,0.983653337,Moderate,Excellent
17,F,7.0,2.3244833,7.392832789,7.853305419,4,0.385035695,High,Poor
14,F,4.5,1.011988593,5.355716265,9.793930542,4,0.956873007,High,Good
13,F,5.4,1.899320468,9.508459374,11.20616084,1,0.615057263,Low,Excellent
17,F,8.5,0.150639364,5.147098235,9.555477258,3,0.512205072,Low,Poor
14,M,4.8,1.826066282,8.769705597,8.745037788,4,0.302809603,Low,Average
16,F,3.7,0.45795894,9.800036,6.65981782,5,0.825276341,Low,Good
18,M,4.9,2.491749975,8.362556375,8.054001338,4,0.828794746,Moderate,Excellent
14,F,5.8,1.066348391,9.957152651,2.941638089,1,0.416929532,Low,Good
15,F,1.9,0.844661588,7.906306702,10.83922542,1,0.727293142,Moderate,Excellent
14,F,9.0,2.52266693,5.304762062,7.437773088,5,0.447237936,High,Average
14,F,6.7,0.150432069,5.222916962,2.401350504,5,0.739659294,High,Average
18,M,6.3,1.189826398,5.947385706,11.19902126,5,0.994190157,Moderate,Good
15,M,1.0,1.110010622,4.042780121,6.893019738,3,0.262496314,Moderate,Good
17,F,6.0,0.854401123,8.09019082,10.68589142,5,0.634052457,Low,Good
17,M,1.2,2.735262996,5.612006708,10.56887954,1,0.379877965,Low,Average
14,F,0.8,2.252785181,8.891099394,10.15751587,1,0.548371564,Low,Poor
15,F,5.3,0.191769493,6.155035903,2.614030193,4,0.87414728,High,Good
15,M,4.0,2.144062348,6.879738961,4.470666454,5,0.347575869,Moderate,Excellent
18,M,5.9,1.581897399,9.794133499,10.75547872,3,0.072388302,Moderate,Average
16,F,0.9,2.702603683,5.453032738,10.98991056,2,0.798937185,Moderate,Good
17,F,4.3,0.938836852,8.327524585,6.580688624,4,0.555024855,Moderate,Average
18,M,1.7,1.722485999,8.530706736,6.400414677,3,0.449400947,Low,Good
13,F,9.9,1.502265824,5.325988945,3.751406339,5,0.183333047,Low,Average
17,M,5.6,1.468682719,7.00598102,11.68410789,3,0.092852732,Moderate,Average
18,F,6.9,1.368316199,6.101211552,4.131384754,2,0.27873556,Low,Good
17,F,3.3,0.616888427,8.63143746,3.909367844,3,0.718904263,High,Excellent
16,M,0.9,2.267129767,7.734899914,8.607289701,2,0.411770929,Low,Average
13,M,9.8,1.354008098,6.855898329,4.42844303,2,0.570227587,High,Excellent
16,M,2.9,2.875548825,8.67617959,11.38771611,2,0.082045554,High,Excellent
13,F,4.2,0.782425282,5.41093342,2.109069953,3,0.123243044,Moderate,Average
14,F,6.5,2.048231519,8.521731284,2.057532623,5,0.011305831,Moderate,Average
18,F,0.2,2.822151239,9.192245873,7.048768014,1,0.673284451,Low,Average
13,F,8.1,1.990374969,9.271729581,6.880624599,1,0.264454522,Moderate,Excellent
16,M,5.4,2.613818723,8.702041558,3.633640219,3,0.966926586,High,Average
17,F,2.8,2.482442879,6.448085002,6.94519563,5,0.30845581,High,Average
13,F,0.6,1.080353146,9.890848136,6.116611052,1,0.363618039,Low,Average
18,F,1.6,1.80037182,6.277561863,10.90329525,2,0.469489831,High,Average
13,M,9.0,0.468784019,7.831752395,2.092539202,3,0.319140749,Moderate,Good
15,F,6.9,1.606577648,4.966445068,11.76269805,3,0.817443222,Low,Average
17,F,2.5,0.691265915,9.882693392,8.243927643,4,0.87620681,Low,Excellent
18,M,0.7,2.231210445,8.223915531,3.518434456,4,0.011036079,Low,Excellent
18,F,6.9,1.584175266,8.520265271,2.467600138,4,0.654661629,Moderate,Poor
14,F,5.7,1.233682088,4.39466022,7.381056586,5,0.68608828,High,Good
16,M,4.0,0.806391289,8.580506885,4.34890166,3,0.961424877,Moderate,Good
14,F,3.6,2.996095446,8.648340575,5.01165537,4,0.370399197,Low,Poor
18,F,2.2,0.215131563,8.030636358,4.451321648,3,0.195279968,High,Excellent
17,F,6.7,0.130682042,5.751457683,8.501723136,2,0.52058107,Low,Excellent
13,M,9.7,0.651772201,6.938140253,7.535289621,4,0.447555685,Moderate,Average
13,F,1.8,2.913217376,4.662606228,2.779744235,3,0.791731466,Low,Poor
17,F,6.0,2.937714505,6.829522399,7.265265332,5,0.903975441,Moderate,Excellent
18,M,4.2,1.964783204,5.462943116,9.911897656,5,0.086708028,Low,Poor
13,M,4.5,2.640320002,6.094581919,2.811945908,5,0.846579479,Low,Poor
13,F,2.5,0.641885193,4.97560245,10.89738976,4,0.908970878,Low,Good
13,F,8.3,2.916126283,5.380326206,7.783066494,5,0.924135878,Moderate,Excellent
16,F,4.9,0.42835455,4.459411851,11.50624469,1,0.764309859,Moderate,Excellent
16,F,5.4,0.303375565,9.519408199,3.481412177,2,0.742082561,Moderate,Average
15,M,3.0,0.336634618,7.182464128,11.93564999,3,0.014896775,Moderate,Excellent
14,F,1.8,1.71938377,6.380451828,8.44272866,1,0.920191622,Moderate,Good
17,M,0.9,2.342923202,7.210175277,7.674941995,4,0.351505214,High,Excellent
17,M,7.1,1.100001534,7.769759371,7.152796241,3,0.041121897,Low,Average
17,F,2.0,2.933687963,9.53127276,2.236543731,3,0.41297931,Moderate,Excellent
15,F,6.9,1.303260414,5.072157714,11.39639192,5,0.732852633,High,Poor
16,M,3.9,0.451345652,5.773314992,8.439944729,3,0.441955202,High,Good
18,M,4.2,1.397900245,9.854736018,2.916264845,3,0.758011089,Low,Average
18,F,4.7,2.037111496,6.22715792,2.209521703,2,0.509409427,Low,Average
15,M,3.7,2.496677342,4.135369905,2.507836392,4,0.299427148,Low,Poor
18,F,1.0,1.37630487,4.885860956,8.093957634,1,0.202912344,Moderate,Good
17,F,3.1,1.780820478,4.15803221,8.140154149,5,0.421103295,Low,Excellent
14,M,6.6,0.802034136,9.939538855,6.996672918,2,0.035803452,Low,Good
13,M,6.7,1.937749579,5.673225094,5.067658207,1,0.422543905,Low,Good
16,F,2.9,2.957915832,9.541256542,7.317427316,1,0.068620097,High,Good
16,M,4.6,0.147160718,9.975317655,7.163018209,2,0.877004708,Moderate,Good
15,F,1.9,2.659592012,7.599047327,2.194155599,5,0.575481032,Low,Good
16,F,2.1,1.686847508,4.19917789,4.824692303,4,0.646042963,High,Good
17,F,0.2,0.756295979,4.489549782,2.531853415,2,0.28886399,Moderate,Poor
18,M,9.0,2.86466913,6.889534331,11.00154751,2,0.225821076,Low,Average
17,F,2.1,1.450062909,6.437032077,9.252231628,2,0.707905249,High,Poor
15,F,2.3,0.995070755,7.637063835,11.9611517,5,0.671565483,Moderate,Excellent
17,F,2.8,0.544492885,6.633086858,5.021712633,2,0.122678456,Low,Average
18,F,1.3,0.733356631,9.604461096,10.78485848,2,0.238641383,Low,Average
14,F,6.4,2.498547125,7.208438292,8.030542679,3,0.946575786,High,Excellent
15,F,0.8,1.843230028,8.162356369,6.531254069,3,0.304177426,Low,Average
14,F,1.3,2.739736858,9.378911636,4.225731113,3,0.02583151,High,Excellent
13,F,6.4,0.695905356,4.881231255,9.383921653,3,0.063782051,High,Good
14,F,3.4,0.363415722,5.378407925,11.04140749,2,0.775494797,High,Good
13,F,7.1,0.018262593,4.643911963,4.353083981,3,0.757155685,Moderate,Average
13,F,5.6,1.523586113,4.837830395,3.75390335,1,0.381827269,High,Average
14,M,2.6,2.994920791,7.075503802,8.96221915,4,0.153200776,Moderate,Good
15,F,6.5,2.084895806,5.927075554,11.76973163,3,0.498105217,Low,Good
18,F,1.2,0.925183776,6.539037037,9.499551011,5,0.331888655,Moderate,Excellent
17,F,5.4,2.630575749,9.894938991,4.84580739,4,0.373968348,High,Average
17,M,4.4,2.345166798,4.940226087,6.199554241,1,0.260985354,Low,Average
18,F,2.7,0.046245498,7.244872425,5.843176355,4,0.062857913,High,Poor
13,M,6.0,2.450581442,4.59322693,10.52095018,4,0.791159277,High,Good
13,F,8.7,0.901580272,5.91097788,9.713707789,1,0.618220825,Low,Good
15,F,10.0,0.449020394,7.165155542,7.889754348,3,0.834635124,High,Average
16,M,6.1,0.678992519,9.679790476,4.749591104,1,0.503201977,Moderate,Poor
14,F,4.0,1.405739413,6.347369328,11.37988528,5,0.984986639,Low,Excellent
13,M,2.3,1.274603781,4.389440177,8.533152248,1,0.962524909,Low,Excellent
17,M,2.6,0.866661898,6.328968688,11.70476646,2,0.271783487,Low,Good
15,F,4.8,0.516654967,4.874447055,7.80117033,2,0.386976924,High,Poor
14,F,3.7,2.286692369,5.37993768,10.21192758,4,0.752709413,High,Poor
15,F,9.1,2.970329351,7.708543739,10.13105379,3,0.776603462,Low,Excellent
14,F,3.7,2.333374741,4.404543197,5.373287768,3,0.910699136,Moderate,Good
14,M,3.7,0.887810903,6.788342538,11.64020723,2,0.652633834,High,Average
18,M,3.8,0.734426884,7.656769516,2.219414676,5,0.475120977,High,Poor
13,F,8.4,0.652997628,6.531150354,9.687109088,1,0.37765155,High,Average
15,M,6.5,0.410085223,4.114758104,11.65557086,1,0.419178551,Moderate,Good
15,M,6.1,1.653991649,9.913116141,5.389082033,1,0.850405151,High,Excellent
18,F,3.3,1.816201116,6.202694604,8.481105878,5,0.980008844,High,Poor
17,M,8.2,2.116507982,8.671463122,7.622232498,5,0.051909185,Moderate,Average
17,M,0.4,2.040640113,5.953878953,9.615073097,1,0.580244663,Moderate,Poor
13,F,8.7,0.876999934,6.850100542,10.66177922,1,0.520053972,High,Poor
13,M,5.1,0.990933016,6.330781856,8.030445693,5,0.376142275,Low,Poor
16,F,4.0,2.044543606,6.055235377,10.15904586,1,0.851576443,Low,Good
18,M,5.0,1.048342922,4.131108263,5.122855759,5,0.575743017,Moderate,Average
17,F,6.7,0.637869569,6.160125627,4.285870587,4,0.313116062,High,Poor
14,M,0.1,1.123008461,9.336939942,6.306676895,2,0.444104038,Moderate,Average
15,M,8.7,0.816252473,8.142360032,8.777365996,2,0.356803557,Moderate,Good
13,F,4.5,0.264938164,4.872537155,3.872469489,5,0.430085608,Low,Poor
15,F,3.4,2.490416707,7.546930028,8.803521922,1,0.07126579,Moderate,Poor
15,F,1.4,2.559334167,9.35338516,5.940936486,2,0.111915816,Moderate,Poor
16,F,4.4,0.659250901,8.200204246,9.955752739,3,0.623691683,High,Average
17,M,5.0,0.194316599,4.892106354,2.368358171,1,0.684068377,High,Average
13,M,4.0,2.216482312,9.20699498,8.679826378,5,0.636620415,Moderate,Poor
15,M,6.8,0.634585878,5.80926408,8.498223366,3,0.763075397,Moderate,Average
13,F,4.2,1.180306468,6.724456866,11.40935476,5,0.943534021,High,Average
14,M,9.6,0.192405757,7.156856558,9.133675536,1,0.860618307,Low,Poor
16,M,6.0,0.678808754,9.103039626,9.963018964,4,0.418509579,High,Poor
14,F,8.1,2.378706835,9.589644971,11.04591016,4,0.217543137,High,Excellent
13,F,1.1,2.413189341,9.577917267,8.750519183,4,0.311852212,High,Excellent
13,M,4.0,0.621254475,4.047725088,4.90153635,1,0.587741488,High,Poor
17,F,3.4,1.007741535,9.531330914,10.697738,1,0.856208334,High,Good
15,M,5.7,0.402715257,4.326321796,9.475781195,3,0.701724124,Low,Poor
15,M,8.6,0.222517891,5.594641941,6.24437604,1,0.543013105,High,Poor
14,F,0.8,2.976515143,7.089927128,9.105291726,1,0.60187836,High,Poor
16,M,0.7,1.966781854,6.879554134,10.67688877,3,0.528261214,Low,Poor
18,F,8.5,1.626289528,7.628258763,11.75652131,3,0.971627511,Moderate,Poor
15,F,2.1,2.296495501,6.876677372,11.52351504,5,0.816091452,Low,Poor
17,M,6.7,2.520231479,9.606254078,5.253278268,2,0.781277215,High,Poor
14,M,5.4,2.420144304,5.443293089,6.216937137,2,0.517328987,Moderate,Poor
14,M,8.3,0.049618348,5.644148164,3.09536605,5,0.331809458,Low,Excellent
18,F,1.3,0.560423695,9.524427614,4.47544287,4,0.019514094,Moderate,Excellent
17,M,1.3,1.964715906,4.460437082,10.82421208,1,0.043430024,Low,Excellent
16,F,5.6,1.127278043,7.657364931,5.608499263,3,0.030237925,Low,Good
17,F,9.5,2.947447953,8.090415712,8.205526586,3,0.980476767,Moderate,Average
16,M,4.1,1.996214378,7.033250341,8.659656183,4,0.114482338,Moderate,Good
17,F,3.3,2.869646726,8.165391273,9.818292751,3,0.142118853,Moderate,Good
17,M,6.1,0.604339445,5.036527876,3.828000302,4,0.484149987,Moderate,Poor
13,M,9.3,2.591871084,9.115793397,5.048131346,5,0.481401167,High,Excellent
14,M,8.4,0.964056917,4.840154137,6.483363415,4,0.919973767,Low,Poor
17,M,10.0,2.968694425,6.404874666,5.648410612,2,0.073532732,High,Poor
18,M,0.2,0.473066016,4.451545608,11.82905233,4,0.957239165,Low,Excellent
17,M,1.1,1.549019457,7.271266473,10.34940803,5,0.216390238,High,Poor
15,M,6.1,2.378533602,8.018474845,6.796867546,4,0.970153809,High,Average
14,F,8.2,1.297927442,9.647329811,10.79268626,5,0.541324099,Low,Average
15,M,2.9,1.404252181,8.436017175,5.476529476,2,0.652012746,High,Good
14,F,2.4,2.959067387,7.246617499,9.858283239,1,0.315728773,Moderate,Excellent
15,F,7.9,1.275924451,9.595702103,4.236755981,5,0.611823951,Moderate,Average
17,F,0.6,1.812216302,6.870621028,9.723220452,1,0.71082978,High,Good
17,M,3.7,0.163618982,7.367233919,6.564534032,5,0.010370167,High,Poor
13,F,5.1,2.526630241,7.576591166,3.07499321,4,0.034228425,Low,Good
18,F,5.6,1.944504147,6.459878355,4.732624546,1,0.986477012,Low,Good
15,M,7.3,1.212060309,9.030896143,6.02274624,5,0.457557105,High,Average
16,M,3.5,0.04850862,5.111055633,9.492929117,5,0.935817525,Low,Good
13,F,6.1,1.775006462,7.329053142,2.729827147,1,0.729897617,Moderate,Excellent
15,M,5.9,0.037973485,8.333399537,8.595469951,5,0.372968308,Moderate,Poor
15,M,5.5,0.003610842,9.423857031,9.160136409,1,0.150842005,Moderate,Excellent
13,M,6.4,1.848295686,9.303510379,8.539213699,2,0.978151733,Low,Poor
17,M,2.6,0.567051202,7.052441737,9.606696382,3,0.584496257,Low,Excellent
15,F,0.8,0.575662649,7.858968707,3.78168616,2,0.192356623,Low,Poor
17,M,1.2,1.959814697,6.365426417,7.871033551,1,0.68165298,Low,Excellent
13,M,2.2,0.161091564,6.809066577,11.41144947,4,0.09204851,High,Poor
17,M,5.0,0.940216684,9.437594755,8.107842698,4,0.86803728,High,Average
14,F,8.4,0.448295706,9.584223959,8.11336347,3,0.090137347,High,Good
16,F,7.0,1.740529109,9.372484348,9.364396421,1,0.236194358,High,Good
15,M,7.9,1.985295464,4.830225171,5.332042321,5,0.091430805,Moderate,Good
18,M,3.5,2.163407561,9.100504128,9.004759013,2,0.103787217,Low,Good
16,F,4.0,0.765693651,9.690182386,11.16233833,2,0.523834154,Moderate,Poor
17,M,3.9,0.267749255,6.167498167,2.10895473,3,0.686989803,Low,Excellent
15,M,1.9,0.236050971,7.111877737,10.70113041,3,0.788481783,High,Excellent
17,F,0.6,1.278454645,8.674571535,4.186183313,3,0.69505529,Moderate,Average
14,M,5.9,2.837533227,7.372468825,6.559232737,3,0.363489812,Low,Good
13,M,9.9,0.653187103,9.96090113,10.52347801,3,0.557287787,High,Good
15,F,1.7,0.770224804,6.734280191,10.23912127,3,0.927664074,Low,Average
14,F,0.5,0.302666406,8.283656267,10.91927478,5,0.387576616,Low,Good
14,M,7.8,1.816710822,8.755546841,11.40416793,5,0.252404369,High,Average
15,F,2.5,2.039618622,6.964602495,6.471569568,2,0.519319356,Moderate,Good
17,M,8.3,1.928793624,9.141902834,8.563638108,2,0.297335212,Low,Excellent
18,M,7.0,2.583390729,7.276927547,5.904784405,3,0.261817052,High,Average
14,M,9.5,1.459277505,6.469904781,5.507167175,2,0.778803301,Low,Excellent
16,F,4.1,0.403371122,4.646942043,6.315954106,3,0.890835857,Low,Good
14,F,6.6,0.868215392,6.360481458,9.430761348,5,0.502316683,Low,Excellent
18,M,4.6,1.98728992,8.403618728,7.014407471,4,0.779782882,Moderate,Excellent
17,M,6.3,1.839365921,9.52771847,10.14059674,5,0.187089426,Moderate,Poor
17,F,4.5,1.593009389,5.510076423,9.452184772,1,0.547643013,Moderate,Good
16,F,1.9,2.048893256,6.131413104,2.204784611,5,0.636199943,Moderate,Poor
14,F,5.1,1.912172551,4.923765965,8.302381571,1,0.490664168,High,Average
17,M,5.3,2.643974668,8.144337365,6.365711233,2,0.116880216,Moderate,Poor
18,F,8.1,1.758049132,9.76113058,6.566289892,5,0.734100232,Low,Good
15,F,7.4,2.335804076,7.845713319,10.18373054,4,0.839078177,High,Poor
13,M,6.6,0.746121468,7.70245918,7.476079861,5,0.635226255,Low,Poor
13,M,1.1,2.034547754,7.320939583,10.85621823,5,0.169161002,Moderate,Good
13,M,7.2,2.706582355,4.530734444,9.128055924,5,0.07455244,Low,Excellent
14,F,5.0,1.157196984,8.377022959,7.528400088,3,0.301603908,Low,Average
16,M,8.9,2.337312562,7.612297261,9.545379762,5,0.036990112,Low,Poor
17,M,9.2,2.174367904,7.968860613,2.383490509,5,0.83921901,Low,Good
15,M,0.6,0.178578591,9.392866558,2.270836548,4,0.70306044,Moderate,Poor
18,M,8.2,1.744524929,8.703764722,2.833493269,1,0.563688661,Low,Average
15,F,0.4,0.390568048,8.685491513,6.375653251,1,0.889632503,Low,Average
18,M,3.7,2.901957517,9.563102613,4.354501456,4,0.1100935,Low,Average
14,F,5.4,2.434222508,9.939609709,11.84261294,2,0.71445975,Low,Poor
13,F,1.5,0.329171404,7.487696392,7.42290139,5,0.146632207,Moderate,Excellent
14,F,7.5,0.365255993,4.653289696,8.624157461,2,0.060925427,Low,Excellent
16,M,0.1,1.783421565,6.754779447,4.788201362,4,0.132904507,High,Excellent
16,F,1.7,1.034667523,8.725606879,5.217969086,2,0.950940091,High,Good
18,M,5.8,0.104717577,4.166351949,5.354619141,1,0.440433385,Low,Excellent
17,M,7.1,1.624924523,4.34132463,8.987357052,3,0.048995696,Low,Excellent
